Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,riders_to_drivers_ratio,duration_per_rider,log_historical_cost,rating_ride_interaction,booking_category,location_code,loyalty_code,vehicle_code,Loyalty_Discount_Applied,Cumulative_Past_Rides_Discount,Traffic_Condition_Adjusted_Fare,Peak_Hours_Adjusted_Fare,demand_surge_multiplier,distance_adjustment,elasticity_fare_adjustment,Loyalty_Discount_Applied,True Value,Predicted Value,Absolute_Error,Percentage_Error
55,42,Suburban,Silver,24,4.49,Afternoon,Economy,45,156.03832988580584,1.2790697674418605,0.8181818181818182,5.056489914951172,202.05,0,1,2,0,0.05,0.0,1,1,1.5,0.7000000000000001,1.05,0.05,171.64216287438643,171.79306,0.15089742834794606,0.08791396345802163
58,34,Rural,Gold,19,4.55,Morning,Premium,131,501.26295506529306,1.6571428571428573,2.2586206896551726,6.219123797419711,596.05,2,0,0,1,0.1,0.0,1,1,1.5,2.42,1.05,0.1,551.3892505718225,555.35925,3.9700023578650416,0.7199999553397025
34,5,Urban,Regular,26,4.85,Evening,Premium,152,562.4369764527329,5.666666666666667,4.470588235294118,6.3340554841951775,737.1999999999999,1,2,1,1,0.0,0.0,1,1,1.5,2.84,1.05,0.0,618.6806740980062,619.0415,0.36082980824380684,0.05832246316241765
70,47,Suburban,Silver,3,3.66,Morning,Premium,53,216.8024750869831,1.4583333333333333,0.7571428571428571,5.383588574470025,193.98000000000002,2,1,2,1,0.05,0.0,1,1,1.5,0.86,1.05,0.05,238.48272259568142,237.53574,0.9469865116970482,0.3970880998799016
51,24,Rural,Gold,25,4.68,Afternoon,Premium,16,120.09069016935676,2.04,0.3137254901960784,4.796539770389612,74.88,0,0,0,1,0.1,0.0,1,1,1.5,0.12,1.0,0.1,132.09975918629246,133.22809,1.1283291926137906,0.854149318336436
88,56,Rural,Regular,11,4.36,Afternoon,Economy,60,221.1576532597614,1.543859649122807,0.6818181818181818,5.403387279653957,261.6,0,0,1,0,0.0,0.0,1,1,1.5,1.0,1.05,0.0,243.27341858573755,243.36256,0.08914550117651743,0.0366441601777794
25,8,Suburban,Silver,83,3.53,Evening,Economy,121,492.7012709061221,2.7777777777777777,4.84,6.20193061950927,427.13,1,1,2,0,0.05,0.01,1,1,1.5,2.22,1.05,0.05,541.9713979967344,526.0092,15.962181688140618,2.9452073941800148
34,19,Rural,Regular,51,4.2,Night,Premium,166,754.2344800100251,1.7,4.882352941176471,6.627028270581987,697.2,3,0,1,1,0.0,0.01,1,1,1.5,3.12,1.05,0.0,829.6579280110277,827.2183,2.439605257121457,0.2940495323138803
40,15,Urban,Regular,90,3.62,Night,Premium,42,211.52772882563164,2.5,1.05,5.3590724684427835,152.04,3,2,1,1,0.0,0.01,1,1,1.5,0.64,1.05,0.0,232.6805017081948,232.07527,0.6052301017494983,0.2601120838687716
26,7,Suburban,Gold,58,4.91,Afternoon,Economy,161,460.75927538572495,3.25,6.1923076923076925,6.135043706339916,790.51,0,1,0,0,0.1,0.01,1,1,1.5,3.02,1.05,0.1,506.8352029242975,509.4957,2.66049409718687,0.5249229102155025
81,42,Suburban,Regular,88,4.14,Afternoon,Economy,47,164.10747354764283,1.8837209302325582,0.5802469135802469,5.10659661669529,194.57999999999998,0,1,1,0,0.0,0.01,1,1,1.5,0.74,1.05,0.0,180.51822090240714,178.525,1.993227005922762,1.104169427306927
80,56,Suburban,Gold,63,4.57,Night,Premium,43,213.6962129956236,1.4035087719298245,0.5375,5.3692240661433495,196.51000000000002,3,1,0,1,0.1,0.01,1,1,1.5,0.66,1.05,0.1,235.06583429518597,233.95166,1.1141741389359652,0.4739838702109433
64,19,Rural,Gold,86,4.68,Night,Premium,171,732.9893961300692,3.2,2.671875,6.598494581820882,800.28,3,0,0,1,0.1,0.01,1,1,1.5,3.22,1.05,0.1,806.2883357430761,805.58777,0.700567188388618,0.08688792300870563
45,18,Rural,Gold,68,4.07,Morning,Economy,136,350.6012026111729,2.3684210526315788,3.022222222222222,5.862497586201,553.52,2,0,0,0,0.1,0.01,1,1,1.5,2.52,1.05,0.1,385.6613228722902,391.96344,6.302117069116036,1.634106584030712
84,49,Urban,Regular,32,4.25,Night,Premium,53,192.8798062051633,1.68,0.6309523809523809,5.267238411415933,225.25,3,2,1,1,0.0,0.0,1,1,1.5,0.86,1.05,0.0,212.16778682567966,214.27986,2.1120746245156568,0.9954737503346679
34,16,Urban,Silver,47,4.12,Evening,Economy,93,294.11580585015537,2.0,2.735294117647059,5.687367841511354,383.16,1,2,2,0,0.05,0.0,1,1,1.5,1.6600000000000001,1.05,0.05,323.5273864351709,323.4436,0.08378291954591077,0.025896700884918553
67,32,Suburban,Regular,40,4.47,Afternoon,Premium,13,82.52418774801069,2.0303030303030303,0.19402985074626866,4.425136263538375,58.11,0,1,1,1,0.0,0.0,1,1,1.5,0.06,1.0,0.0,90.77660652281176,90.29024,0.4863690960539486,0.535786822931882
93,23,Suburban,Silver,34,4.23,Evening,Premium,125,386.169069413996,3.875,1.3440860215053763,5.958861469499841,528.75,1,1,2,1,0.05,0.0,1,1,1.5,2.3000000000000003,1.05,0.05,424.78597635539563,429.93362,5.147647912182492,1.2118215286551108
100,51,Urban,Silver,56,3.58,Night,Economy,89,310.9003272621974,1.9230769230769231,0.89,5.742683672866805,318.62,3,2,2,0,0.05,0.01,1,1,1.5,1.58,1.05,0.05,341.99035998841714,342.0687,0.0783350799422351,0.02290563978028159
35,22,Suburban,Gold,15,4.23,Morning,Premium,120,373.96284065200393,1.5217391304347827,3.4285714285714284,5.926826929465858,507.6,2,1,0,1,0.1,0.0,1,1,1.5,2.2,1.05,0.1,411.35912471720434,405.28033,6.078790244548088,1.477733172620652
36,13,Rural,Silver,31,4.71,Night,Economy,71,221.55110013131716,2.5714285714285716,1.9722222222222223,5.405156738749206,334.41,3,0,2,0,0.05,0.0,1,1,1.5,1.22,1.05,0.05,243.7062101444489,242.24042,1.465792663980153,0.6014588890087587
28,18,Suburban,Regular,100,3.7,Afternoon,Economy,127,531.1127009643968,1.4736842105263157,4.535714285714286,6.27685531082393,469.90000000000003,0,1,1,0,0.0,0.02,1,1,1.5,2.34,1.05,0.0,584.2239710608366,584.0272,0.19674938114906126,0.033677046970839425
21,9,Urban,Gold,10,3.88,Morning,Premium,108,324.9426389036563,2.1,5.142857142857143,5.786721411601674,419.03999999999996,2,2,0,1,0.1,0.0,1,1,1.5,1.96,1.05,0.1,357.436902794022,357.67844,0.2415334852748856,0.06757374053626261
26,15,Urban,Regular,35,5.0,Morning,Premium,161,493.4068923175674,1.625,6.1923076923076925,6.203358846818088,805.0,2,2,1,1,0.0,0.0,1,1,1.5,3.02,1.05,0.0,542.7475815493242,540.8671,1.8804550844804453,0.34646954650861983
97,21,Suburban,Regular,59,3.87,Evening,Premium,174,778.6333560141928,4.409090909090909,1.7938144329896908,6.658823752780439,673.38,1,1,1,1,0.0,0.01,1,1,1.5,3.2800000000000002,1.05,0.0,856.4966916156122,841.2216,15.275072963268485,1.7834363066195937
26,15,Urban,Silver,10,3.71,Morning,Premium,171,720.1572085631501,1.625,6.576923076923077,6.580857155907107,634.41,2,2,2,1,0.05,0.0,1,1,1.5,3.22,1.05,0.05,792.1729294194652,791.9796,0.19331516165266294,0.024403151694962835
91,56,Urban,Gold,17,4.66,Night,Economy,10,38.23523523879646,1.5964912280701755,0.10989010989010989,3.6695752011979215,46.6,3,2,0,0,0.1,0.0,1,1,1.5,0.0,1.0,0.1,42.05875876267611,42.576492,0.517733546894199,1.2309767623329089
65,48,Rural,Silver,12,4.37,Afternoon,Premium,140,573.5891064527985,1.3265306122448979,2.1538461538461537,6.3536551878774805,611.8000000000001,0,0,2,1,0.05,0.0,1,1,1.5,2.6,1.05,0.05,630.9480170980785,630.48206,0.46596143401598056,0.0738510022044413
88,28,Urban,Gold,22,4.99,Night,Premium,154,682.016246966075,3.0344827586206895,1.75,6.5265186469395156,768.46,3,2,0,1,0.1,0.0,1,1,1.5,2.88,1.05,0.1,750.2178716626826,750.2792,0.06130314200493103,0.008171378518225239
82,13,Suburban,Gold,32,3.58,Night,Economy,148,516.4367273015673,5.857142857142857,1.8048780487804879,6.24888725158049,529.84,3,1,0,0,0.1,0.0,1,1,1.5,2.7600000000000002,1.05,0.1,568.0804000317241,566.6268,1.453630012192889,0.2558845565014586
65,40,Urban,Silver,48,3.59,Evening,Economy,121,492.5196024192815,1.5853658536585367,1.8615384615384616,6.201562579299019,434.39,1,2,2,0,0.05,0.0,1,1,1.5,2.22,1.05,0.05,541.7715626612097,525.8058,15.965776528397214,2.94695728398377
41,6,Urban,Silver,56,4.32,Night,Economy,11,49.234784001519046,5.857142857142857,0.2682926829268293,3.91670769514429,47.52,3,2,2,0,0.05,0.01,1,1,1.5,0.02,1.0,0.05,54.15826240167095,46.55525,7.603014141172906,14.038511953696522
85,36,Rural,Silver,64,4.32,Evening,Economy,152,506.6928860981053,2.2972972972972974,1.7882352941176471,6.229876709836478,656.6400000000001,1,0,2,0,0.05,0.01,1,1,1.5,2.84,1.05,0.05,557.3621747079159,562.43646,5.0742876944278805,0.9104112056199449
35,13,Rural,Silver,80,3.8,Afternoon,Economy,93,304.3133394836575,2.5,2.657142857142857,5.721338591821556,353.4,0,0,2,0,0.05,0.01,1,1,1.5,1.6600000000000001,1.05,0.05,334.74467343202326,335.4471,0.7024396050861128,0.20984340030992532
83,29,Urban,Silver,78,4.42,Afternoon,Premium,23,111.179341237614,2.7666666666666666,0.27710843373493976,4.720098851693667,101.66,0,2,2,1,0.05,0.01,1,1,1.5,0.26,1.0,0.05,122.29727536137541,122.82584,0.528568449659744,0.43219969381810064
91,31,Urban,Regular,12,4.39,Night,Economy,39,163.21458328772866,2.84375,0.42857142857142855,5.101174007250762,171.20999999999998,3,2,1,0,0.0,0.0,1,1,1.5,0.58,1.05,0.0,179.53604161650154,173.89969,5.63635289579841,3.1393991117605
44,28,Rural,Regular,31,4.92,Night,Premium,132,402.856989480614,1.5172413793103448,3.0,6.001060828859039,649.4399999999999,3,0,1,1,0.0,0.0,1,1,1.5,2.44,1.05,0.0,443.14268842867546,437.09085,6.051837598597331,1.3656634209753828
96,12,Suburban,Gold,15,4.97,Night,Economy,90,289.2351908680133,7.384615384615385,0.9375,5.67069159728844,447.29999999999995,3,1,0,0,0.1,0.0,1,1,1.5,1.6,1.05,0.1,318.1587099548147,316.15588,2.0028261657521966,0.6295053704601206
77,46,Suburban,Regular,97,4.2,Afternoon,Premium,25,150.53929481479082,1.6382978723404256,0.3246753246753247,5.020844963033187,105.0,0,1,1,1,0.0,0.01,1,1,1.5,0.3,1.0,0.0,165.5932242962699,161.20126,4.391960868535534,2.652258802979577
91,80,Rural,Gold,74,4.74,Night,Economy,46,194.93555934032696,1.123456790123457,0.5054945054945055,5.27778582629501,218.04000000000002,3,0,0,0,0.1,0.01,1,1,1.5,0.72,1.05,0.1,214.42911527435967,213.41743,1.0116805819768615,0.47180187293242687
93,42,Rural,Silver,75,4.66,Morning,Economy,160,674.6485035775572,2.1627906976744184,1.7204301075268817,6.515672975692265,745.6,2,0,2,0,0.05,0.01,1,1,1.5,3.0,1.05,0.05,742.1133539353131,738.4897,3.6236688767193073,0.4882904825123478
41,9,Rural,Silver,73,3.51,Morning,Economy,150,551.5572340398235,4.1,3.658536585365854,6.314557019049033,526.5,2,0,2,0,0.05,0.01,1,1,1.5,2.8000000000000003,1.05,0.05,606.7129574438059,605.17413,1.5388241430246126,0.2536329781892188
61,44,Suburban,Regular,69,4.54,Afternoon,Economy,52,132.2147645898824,1.3555555555555556,0.8524590163934426,4.891962597232793,236.08,0,1,1,0,0.0,0.01,1,1,1.5,0.84,1.05,0.0,145.43624104887067,146.01962,0.5833817538637049,0.40112543452472227
83,10,Urban,Gold,28,3.91,Afternoon,Economy,23,70.11182411078714,7.545454545454546,0.27710843373493976,4.264253625525177,89.93,0,2,0,0,0.1,0.0,1,1,1.5,0.26,1.0,0.1,77.12300652186586,78.76397,1.6409628995208578,2.1277216404363246
59,22,Rural,Regular,79,4.38,Morning,Premium,93,346.2847096470098,2.5652173913043477,1.576271186440678,5.850144932426131,407.34,2,0,1,1,0.0,0.01,1,1,1.5,1.6600000000000001,1.05,0.0,380.9131806117108,384.19638,3.283200003523575,0.8619286941583549
42,31,Suburban,Gold,62,4.95,Night,Premium,13,102.04473025177862,1.3125,0.30952380952380953,4.635163168248961,64.35000000000001,3,1,0,1,0.1,0.01,1,1,1.5,0.06,1.0,0.1,112.2492032769565,112.35471,0.10551016298491334,0.09399635801831424
81,16,Suburban,Regular,73,4.89,Night,Economy,125,494.1401793052489,4.764705882352941,1.5432098765432098,6.204840912993479,611.25,3,1,1,0,0.0,0.01,1,1,1.5,2.3000000000000003,1.05,0.0,543.5541972357738,544.80597,1.2517720025074368,0.23029387113065822
72,19,Rural,Gold,89,4.74,Morning,Premium,45,183.658314681842,3.6,0.625,5.2185071697017404,213.3,2,0,0,1,0.1,0.01,1,1,1.5,0.7000000000000001,1.05,0.1,202.0241461500262,202.44966,0.4255151048566006,0.21062586476203027
43,9,Rural,Silver,2,4.12,Morning,Economy,126,436.5576476487414,4.3,2.9302325581395348,6.081208463171551,519.12,2,0,2,0,0.05,0.0,1,1,1.5,2.32,1.05,0.05,480.2134124136156,481.5899,1.376492371540678,0.28664180049079574
74,33,Urban,Silver,82,4.13,Afternoon,Economy,10,31.362081322241885,2.176470588235294,0.13513513513513514,3.476987407867416,41.3,0,2,2,0,0.05,0.01,1,1,1.5,0.0,1.0,0.05,34.498289454466075,40.83052,6.332231175416737,18.355203331963985
68,45,Rural,Silver,65,4.19,Evening,Economy,112,323.4791093139413,1.4782608695652173,1.6470588235294117,5.782221155994565,469.28000000000003,1,0,2,0,0.05,0.01,1,1,1.5,2.04,1.05,0.05,355.82702024533546,356.63538,0.8083557312270386,0.22717660133558543
36,13,Urban,Silver,84,4.88,Evening,Premium,140,505.3840569466695,2.5714285714285716,3.888888888888889,6.227295387211672,683.1999999999999,1,2,2,1,0.05,0.01,1,1,1.5,2.6,1.05,0.05,555.9224626413364,555.0076,0.9148332468051876,0.1645613027504897
51,5,Urban,Gold,0,4.59,Afternoon,Premium,92,320.8576215627125,8.5,1.803921568627451,5.774109278698944,422.28,0,2,0,1,0.1,0.0,1,1,1.5,1.6400000000000001,1.05,0.1,352.9433837189838,354.38947,1.446081613047454,0.4097205613574655
63,23,Urban,Silver,48,4.09,Evening,Economy,49,214.5660524456202,2.625,0.7777777777777778,5.373267370448169,200.41,1,2,2,0,0.05,0.0,1,1,1.5,0.78,1.05,0.05,236.02265769018223,233.16185,2.860807714596291,1.2120902893787266
96,29,Urban,Regular,84,3.65,Night,Economy,176,758.5015334295354,3.2,1.8333333333333333,6.632662341032519,642.4,3,2,1,0,0.0,0.01,1,1,1.5,3.3200000000000003,1.05,0.0,834.351686772489,820.3108,14.04089575686396,1.6828510062918627
94,59,Suburban,Regular,84,4.38,Morning,Premium,175,665.7295341217325,1.5666666666666667,1.8617021276595744,6.5023844676104945,766.5,2,1,1,1,0.0,0.01,1,1,1.5,3.3000000000000003,1.05,0.0,732.3024875339058,734.0497,1.7471950832816674,0.23858925963306546
74,32,Suburban,Regular,2,4.7,Evening,Premium,38,171.06636292972274,2.242424242424242,0.5135135135135135,5.147880233386578,178.6,1,1,1,1,0.0,0.0,1,1,1.5,0.56,1.05,0.0,188.17299922269504,187.33734,0.8356579141012901,0.44409023481223425
91,13,Rural,Silver,32,3.6,Morning,Premium,160,647.3526381087524,6.5,1.7582417582417582,6.474434742944358,576.0,2,0,2,1,0.05,0.0,1,1,1.5,3.0,1.05,0.05,712.0879019196277,712.26416,0.17625823662228868,0.02475231444701369
69,12,Suburban,Regular,42,4.34,Afternoon,Premium,158,608.1282399929386,5.3076923076923075,2.289855072463768,6.412028820243205,685.72,0,1,1,1,0.0,0.0,1,1,1.5,2.96,1.05,0.0,668.9410639922324,672.20703,3.2659672577675565,0.48822944704221055
51,20,Rural,Silver,57,3.68,Night,Economy,67,246.92292493661097,2.4285714285714284,1.3137254901960784,5.513117911314912,246.56,3,0,2,0,0.05,0.01,1,1,1.5,1.1400000000000001,1.05,0.05,271.6152174302721,268.81738,2.7978346177720823,1.0300728524131129
45,17,Rural,Gold,10,4.93,Night,Premium,148,430.0665305032927,2.5,3.2888888888888888,6.066262441307677,729.64,3,0,0,1,0.1,0.0,1,1,1.5,2.7600000000000002,1.05,0.1,473.073183553622,476.47052,3.397336465909234,0.7181418402094127
92,34,Suburban,Regular,98,3.99,Night,Economy,140,396.6387527092545,2.6285714285714286,1.5217391304347827,5.985543936605433,558.6,3,1,1,0,0.0,0.01,1,1,1.5,2.6,1.05,0.0,436.30262798018,436.12836,0.17427104658622738,0.03994269926656138
69,36,Suburban,Gold,55,4.74,Morning,Economy,109,436.0114486061054,1.864864864864865,1.5797101449275361,6.079959392935732,516.66,2,1,0,0,0.1,0.01,1,1,1.5,1.98,1.05,0.1,479.61259346671596,478.89474,0.717848593669089,0.14967259063828275
56,14,Suburban,Silver,30,3.67,Night,Economy,48,202.9454568505992,3.7333333333333334,0.8571428571428571,5.317852589715503,176.16,3,1,2,0,0.05,0.0,1,1,1.5,0.76,1.05,0.05,223.24000253565913,220.0469,3.193097018081005,1.4303426723760932
43,26,Rural,Regular,59,4.91,Afternoon,Economy,175,731.7816872483901,1.5925925925925926,4.069767441860465,6.596847822939025,859.25,0,0,1,0,0.0,0.01,1,1,1.5,3.3000000000000003,1.05,0.0,804.9598559732292,806.34503,1.385175765052054,0.1720801049609263
86,48,Urban,Silver,37,4.15,Night,Economy,84,216.05054809363543,1.7551020408163265,0.9767441860465116,5.380130266937694,348.6,3,2,2,0,0.05,0.0,1,1,1.5,1.48,1.05,0.05,237.655602902999,240.76239,3.106787233719757,1.307264459903273
61,34,Urban,Gold,82,3.99,Night,Premium,10,83.86835620425342,1.7428571428571429,0.16393442622950818,4.441101305398274,39.900000000000006,3,2,0,1,0.1,0.01,1,1,1.5,0.0,1.0,0.1,92.25519182467876,92.22009,0.03509905124126078,0.038045610818264644
50,36,Suburban,Gold,18,4.61,Night,Economy,145,572.2420492964254,1.3513513513513513,2.9,6.351308052119678,668.45,3,1,0,0,0.1,0.0,1,1,1.5,2.7,1.05,0.1,629.466254226068,633.47394,4.007683762213219,0.6366796846227581
73,34,Urban,Regular,95,4.31,Morning,Premium,21,118.8070474355678,2.085714285714286,0.2876712328767123,4.785882510625316,90.50999999999999,2,2,1,1,0.0,0.01,1,1,1.5,0.22,1.0,0.0,130.68775217912457,126.32341,4.364342144944885,3.3395188701103273
76,7,Urban,Gold,76,4.35,Morning,Economy,72,245.8935711917164,9.5,0.9473684210526315,5.508957357906492,313.2,2,2,0,0,0.1,0.01,1,1,1.5,1.24,1.05,0.1,270.48292831088804,269.88055,0.6023741116692918,0.22270319070818922
87,41,Urban,Regular,87,4.36,Night,Economy,87,387.1117403297744,2.0714285714285716,1.0,5.961293288702613,379.32000000000005,3,2,1,0,0.0,0.01,1,1,1.5,1.54,1.05,0.0,425.8229143627519,422.95688,2.866035700642499,0.6730581196954957
53,33,Rural,Regular,40,3.8,Morning,Premium,139,507.9505746530285,1.5588235294117647,2.6226415094339623,6.232350908992964,528.1999999999999,2,0,1,1,0.0,0.0,1,1,1.5,2.58,1.05,0.0,558.7456321183314,563.0151,4.26944356526235,0.7641122041663075
71,8,Suburban,Silver,57,3.68,Night,Economy,75,249.302974601016,7.888888888888889,1.056338028169014,5.522672082510205,276.0,3,1,2,0,0.05,0.01,1,1,1.5,1.3,1.05,0.05,274.2332720611176,277.547,3.3137250091949113,1.208359942719274
32,5,Rural,Gold,80,3.55,Night,Economy,14,45.91711193197189,5.333333333333333,0.4375,3.8483824688637824,49.699999999999996,3,0,0,0,0.1,0.01,1,1,1.5,0.08,1.0,0.1,50.50882312516908,49.966328,0.5424954579327519,1.0740607766456167
91,30,Suburban,Gold,34,3.69,Afternoon,Economy,96,424.6120578300381,2.935483870967742,1.054945054945055,6.05352826899368,354.24,0,1,0,0,0.1,0.0,1,1,1.5,1.72,1.05,0.1,467.07326361304195,466.28802,0.7852387106981951,0.16811895945916205
47,37,Suburban,Gold,64,3.75,Morning,Economy,31,85.97357530080251,1.236842105263158,0.6595744680851063,4.4656043403439405,116.25,2,1,0,0,0.1,0.01,1,1,1.5,0.42,1.05,0.1,94.57093283088277,93.58584,0.9850945130116742,1.041646184005901
23,13,Rural,Silver,42,4.55,Night,Economy,87,328.9669925908357,1.6428571428571428,3.782608695652174,5.7989926270059335,395.84999999999997,3,0,2,0,0.05,0.0,1,1,1.5,1.54,1.05,0.05,361.8636918499193,359.91647,1.9472184612474166,0.5381082725633091
57,20,Rural,Regular,92,3.74,Morning,Economy,53,172.62943414987132,2.7142857142857144,0.9298245614035088,5.156923339408568,198.22,2,0,1,0,0.0,0.01,1,1,1.5,0.86,1.05,0.0,189.89237756485846,189.96489,0.07251196150872374,0.03818582000952461
48,17,Suburban,Silver,2,4.09,Evening,Economy,85,261.9435328532634,2.6666666666666665,1.7708333333333333,5.571939305145579,347.65,1,1,2,0,0.05,0.0,1,1,1.5,1.5,1.05,0.05,288.13788613858975,287.15845,0.9794388729647494,0.33992019796162964
22,5,Urban,Gold,39,4.92,Evening,Economy,56,199.0416803252397,3.6666666666666665,2.5454545454545454,5.298525746461633,275.52,1,2,0,0,0.1,0.0,1,1,1.5,0.92,1.05,0.1,218.94584835776368,216.8166,2.1292437435058673,0.9724978845118921
60,19,Urban,Silver,37,4.22,Evening,Economy,68,232.2834549147445,3.0,1.1333333333333333,5.45225425887328,286.96,1,2,2,0,0.05,0.0,1,1,1.5,1.16,1.05,0.05,255.51180040621898,250.97064,4.541158316375231,1.7772792916630797
94,42,Rural,Regular,0,4.23,Morning,Premium,36,185.311838106628,2.186046511627907,0.3829787234042553,5.22742181883421,152.28000000000003,2,0,1,1,0.0,0.0,1,1,1.5,0.52,1.05,0.0,203.8430219172908,205.78612,1.9430956364201393,0.9532313729182004
43,6,Suburban,Silver,34,4.4,Morning,Premium,24,153.76143970087224,6.142857142857143,0.5581395348837209,5.0418848325860965,105.60000000000001,2,1,2,1,0.05,0.0,1,1,1.5,0.28,1.0,0.05,169.1375836709595,169.28242,0.14484125579832607,0.0856351691059395
97,18,Suburban,Regular,53,4.25,Night,Premium,26,126.4771352873347,5.105263157894737,0.26804123711340205,4.847937017437013,110.5,3,1,1,1,0.0,0.01,1,1,1.5,0.32,1.0,0.0,139.12484881606818,140.03728,0.9124284056115073,0.6558342477106984
47,17,Rural,Silver,7,4.8,Morning,Economy,173,609.5038276051239,2.611111111111111,3.6808510638297873,6.414284563154568,830.4,2,0,2,0,0.05,0.0,1,1,1.5,3.2600000000000002,1.05,0.05,670.4542103656363,674.73773,4.28352156795745,0.6388984514872993
39,28,Urban,Silver,72,3.76,Afternoon,Premium,87,287.1624375675698,1.3448275862068966,2.230769230769231,5.663524340468665,327.12,0,2,2,1,0.05,0.01,1,1,1.5,1.54,1.05,0.05,315.8786813243268,317.51105,1.6323660389544443,0.5167699295535619
50,39,Suburban,Regular,94,3.81,Evening,Premium,139,406.32480651562713,1.25,2.78,6.0096109175766355,529.59,1,1,1,1,0.0,0.01,1,1,1.5,2.58,1.05,0.0,446.95728716718986,445.51688,1.440410946486736,0.3222703797081023
35,17,Urban,Regular,78,4.4,Evening,Premium,61,249.03711265544783,1.9444444444444444,1.7428571428571429,5.5216093574663345,268.40000000000003,1,2,1,1,0.0,0.01,1,1,1.5,1.02,1.05,0.0,273.9408239209926,273.89404,0.046780952242613694,0.017077028378985167
28,8,Suburban,Regular,69,3.86,Evening,Premium,175,620.9016915662245,3.111111111111111,6.25,6.432782028103289,675.5,1,1,1,1,0.0,0.01,1,1,1.5,3.3000000000000003,1.05,0.0,682.991860722847,682.8469,0.1449368947220364,0.021220881690836243
51,32,Rural,Regular,98,4.44,Morning,Premium,51,267.0607016773296,1.5454545454545454,1.0,5.591213453659883,226.44000000000003,2,0,1,1,0.0,0.01,1,1,1.5,0.8200000000000001,1.05,0.0,293.7667718450626,293.37097,0.39580016537507845,0.13473278917461431
54,12,Suburban,Silver,84,4.98,Evening,Premium,172,715.7547930992089,4.153846153846154,3.185185185185185,6.574733792008938,856.5600000000001,1,1,2,1,0.05,0.01,1,1,1.5,3.24,1.05,0.05,787.3302724091299,784.11395,3.2163197724111114,0.4085096032913334
