Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,d_s_ratio,demand_class,supply_class,demand_metric,supply_metric,Cost_Efficiency_Vehicle,Cost_Efficiency_Location,Location_Demand_Supply,Location_Demand_Efficiency,Time_Efficiency,base_price_branch,predicted_price
67,32,Suburban,Regular,40,4.47,Afternoon,Premium,13,82.52418775,2.09,low_demand,low_supply,1.675,2.909090909090909,1.847556442164179,1.2317042947761194,3.130776397515528,0.6675660394203012,6.982815886538462,3.3012432008732264,-189.0
93,23,Suburban,Silver,34,4.23,Evening,Premium,125,386.1690694,4.04,high_demand,low_supply,1.1481481481481481,2.090909090909091,6.228533377419355,4.152355584946236,3.130776397515528,1.2904147364870897,4.01615832176,134.46122490916895,-956.0
100,51,Urban,Silver,56,3.58,Night,Economy,89,310.9003273,1.96,high_demand,high_supply,1.2345679012345678,1.3421052631578947,3.1090032730000003,4.6635049095,3.0676878612716765,0.638917676320401,4.890566946292135,55.49776639455524,-372.0
35,22,Suburban,Gold,15,4.23,Morning,Premium,120,373.9628407,1.59,low_demand,low_supply,0.875,2.0,16.026978887142857,10.684652591428572,3.130776397515528,0.507861245300612,3.1163570058333336,502.3995297335571,1496.0
36,13,Rural,Silver,31,4.71,Night,Economy,71,221.5511001,2.77,low_demand,low_supply,0.9,1.1818181818181819,6.154197225000001,4.923357780000001,3.511265060240964,0.7888894607716986,4.36861324140845,73.82642104598241,-6.0
28,18,Suburban,Regular,100,3.7,Afternoon,Economy,127,531.112701,1.56,low_demand,low_supply,0.7,1.6363636363636365,18.96831075,18.96831075,3.130776397515528,0.49827895765343067,4.600188748818899,2212.9986547253447,3368.0
21,9,Urban,Gold,10,3.88,Morning,Premium,108,324.9426389,2.33,low_demand,low_supply,0.525,0.8181818181818182,23.210188492857142,23.210188492857142,3.0676878612716765,0.7595296866461909,3.0087281379629633,1325.8930221870735,3676.0
26,15,Urban,Regular,35,5.0,Morning,Premium,161,493.4068923,1.73,low_demand,low_supply,0.65,1.3636363636363635,28.46578224807692,28.46578224807692,3.0676878612716765,0.5639426428746396,3.0646390826086956,3084.5533962850673,4905.0
97,21,Suburban,Regular,59,3.87,Evening,Premium,174,778.633356,4.62,high_demand,low_supply,1.1975308641975309,1.9090909090909092,12.040722,8.027148,3.130776397515528,1.4756722976659293,5.8173756482758625,1467.5818517458454,585.0
26,15,Urban,Silver,10,3.71,Morning,Premium,171,720.1572086,1.73,low_demand,low_supply,0.65,1.3636363636363635,41.54753126538461,41.54753126538461,3.0676878612716765,0.5639426428746396,4.211445664327485,13179.84977457912,8922.0
91,56,Urban,Gold,17,4.66,Night,Economy,10,38.23523524,1.62,high_demand,high_supply,1.123456790123457,1.4736842105263157,0.42016742021978026,0.6302511303296704,3.0676878612716765,0.5280850181831885,5.3529329336,0.13644357047360203,-475.0
65,48,Rural,Silver,12,4.37,Afternoon,Premium,140,573.5891065,1.35,low_demand,high_supply,1.625,1.263157894736842,13.236671688461538,7.059558233846154,3.511265060240964,0.3844768130114777,4.506771551071428,608.1129619012056,1129.0
88,28,Urban,Gold,22,4.99,Night,Premium,154,682.016247,3.14,high_demand,low_supply,1.0864197530864197,2.5454545454545454,11.6252769375,11.6252769375,3.0676878612716765,1.0235721957377852,6.2001477000000005,1514.402315584101,978.0
82,13,Suburban,Gold,32,3.58,Night,Economy,148,516.4367273,6.31,high_demand,low_supply,1.0123456790123457,1.1818181818181819,6.298008869512196,6.298008869512196,3.130776397515528,2.015474501790479,4.88521228527027,304.95996649705677,-218.0
65,40,Urban,Silver,48,3.59,Evening,Economy,121,492.5196024,1.62,low_demand,high_supply,1.625,1.0526315789473684,7.5772246523076925,11.36583697846154,3.0676878612716765,0.5280850181831885,5.291532918347108,565.0385880788489,988.0
41,6,Urban,Silver,56,4.32,Night,Economy,11,49.234784,6.83,low_demand,low_supply,1.025,0.5454545454545454,1.2008483902439024,1.8012725853658536,3.0676878612716765,2.2264325149328257,6.266245236363636,2.033680753057145,-62.0
85,36,Rural,Silver,64,4.32,Evening,Economy,152,506.6928861,2.36,high_demand,low_supply,1.0493827160493827,3.272727272727273,5.961092777647059,4.768874222117647,3.511265060240964,0.6721224286719165,4.333557578486842,157.14212689793627,-531.0
35,13,Rural,Silver,80,3.8,Afternoon,Economy,93,304.3133395,2.69,low_demand,low_supply,0.875,1.1818181818181819,8.694666842857142,6.955733474285714,3.511265060240964,0.7661056496302777,3.599405090860215,166.7666075510984,440.0
83,29,Urban,Silver,78,4.42,Afternoon,Premium,23,111.1793412,2.86,high_demand,low_supply,1.0246913580246915,2.6363636363636362,2.0092652024096385,2.0092652024096385,3.0676878612716765,0.9322982419777278,5.31727284,6.32448929407358,-801.0
91,31,Urban,Regular,12,4.39,Night,Economy,39,163.2145833,2.94,high_demand,low_supply,1.123456790123457,2.8181818181818183,1.7935668494505492,2.690350274175824,3.0676878612716765,0.9583765144806013,5.858985041538461,12.227724340223457,-11.0
44,28,Rural,Regular,31,4.92,Night,Premium,132,402.8569895,1.57,low_demand,low_supply,1.1,2.5454545454545454,13.733761005681817,7.324672536363636,3.511265060240964,0.44713229365038515,4.272725646212121,435.9082704446293,1020.0
96,12,Suburban,Gold,15,4.97,Night,Economy,90,289.2351909,8.0,high_demand,low_supply,1.1851851851851851,1.0909090909090908,3.012866571875,3.012866571875,3.130776397515528,2.555276705915029,4.4992140806666665,35.99841028050608,-483.0
77,46,Suburban,Regular,97,4.2,Afternoon,Premium,25,150.5392948,1.67,low_demand,high_supply,1.925,1.2105263157894737,2.9325836649350645,1.9550557766233765,3.130776397515528,0.5334140123597623,6.6237289712,14.39207765533629,-70.0
91,80,Rural,Gold,74,4.74,Night,Economy,46,194.9355593,1.14,high_demand,high_supply,1.123456790123457,2.1052631578947367,2.142149003296703,1.7137192026373627,3.511265060240964,0.3246693087652478,5.93282137,10.688165737866614,-514.0
93,42,Rural,Silver,75,4.66,Morning,Economy,160,674.6485036,2.21,high_demand,high_supply,1.1481481481481481,1.105263157894737,7.254284984946237,5.80342798795699,3.511265060240964,0.6294027827817523,4.2165531475,301.4920413616091,-446.0
41,9,Rural,Silver,73,3.51,Morning,Economy,150,551.557234,4.56,low_demand,low_supply,1.025,0.8181818181818182,13.452615463414634,10.762092370731708,3.511265060240964,1.2986772350609912,3.6770482266666664,894.8064150457182,1407.0
61,44,Suburban,Regular,69,4.54,Afternoon,Economy,52,132.2147646,1.39,low_demand,high_supply,1.525,1.1578947368421053,2.167455157377049,2.167455157377049,3.130776397515528,0.4439793276527363,2.7968507896153847,4.373317372992255,-606.0
83,10,Urban,Gold,28,3.91,Afternoon,Economy,23,70.11182411,8.3,high_demand,low_supply,1.0246913580246915,0.9090909090909091,0.8447207724096386,1.267081158614458,3.0676878612716765,2.7056207721731265,3.3531741965652175,0.7668328752020408,-543.0
59,22,Rural,Regular,79,4.38,Morning,Premium,93,346.2847096,2.68,low_demand,low_supply,1.475,2.0,8.803848549152542,4.695385892881356,3.511265060240964,0.7632576732376002,3.7234915010752685,134.18038556062658,130.0
42,31,Suburban,Gold,62,4.95,Night,Premium,13,102.0447303,1.35,low_demand,low_supply,1.05,2.8181818181818183,3.644454653571428,2.4296364357142854,3.130776397515528,0.4312029441231612,10.989432493846154,24.997765509722424,294.0
81,16,Suburban,Regular,73,4.89,Night,Economy,125,494.1401793,5.06,low_demand,low_supply,2.025,1.4545454545454546,6.100496040740741,6.100496040740741,3.130776397515528,1.6162125164912557,5.53437000816,310.1590039831129,869.0
72,19,Rural,Gold,89,4.74,Morning,Premium,45,183.6583147,3.79,low_demand,low_supply,1.8,1.7272727272727273,3.8262148895833334,2.040647941111111,3.511265060240964,1.0793830528248152,4.081295882222222,15.509007740786933,-507.0
43,9,Rural,Silver,2,4.12,Morning,Economy,126,436.5576476,4.78,low_demand,low_supply,1.075,0.8181818181818182,10.15250343255814,8.122002746046512,3.511265060240964,1.3613327156998987,3.464743234920635,380.08844556229775,679.0
74,33,Urban,Silver,82,4.13,Afternoon,Economy,10,31.36208132,2.24,low_demand,low_supply,1.85,3.0,0.42381190972972976,0.6357178645945947,3.0676878612716765,0.7301916300804583,3.4498289452000006,0.07338402197232523,143.0
68,45,Rural,Silver,65,4.19,Evening,Economy,112,323.4791093,1.51,low_demand,high_supply,1.7,1.1842105263157894,4.757045725,3.8056365800000003,3.511265060240964,0.43004443529431946,3.754668232946429,55.3533545217004,-355.0
36,13,Urban,Silver,84,4.88,Evening,Premium,140,505.3840569,2.77,low_demand,low_supply,0.9,1.1818181818181819,21.057669037500002,21.057669037500002,3.0676878612716765,0.9029601854119952,4.692851956928572,2786.871066277318,3335.0
51,5,Urban,Gold,0,4.59,Afternoon,Premium,92,320.8576216,10.2,low_demand,low_supply,1.275,0.45454545454545453,9.436988870588236,9.436988870588236,3.0676878612716765,3.324979744116372,3.8363411278260875,367.47253305687707,851.0
63,23,Urban,Silver,48,4.09,Evening,Economy,49,214.5660524,2.74,low_demand,low_supply,1.575,2.090909090909091,3.4058103555555554,5.108715533333333,3.0676878612716765,0.8931808332234177,5.6925687371428575,56.316981722521845,587.0
96,29,Urban,Regular,84,3.65,Night,Economy,176,758.5015334,3.31,high_demand,low_supply,1.1851851851851851,2.6363636363636362,7.901057639583333,11.851586459375,3.0676878612716765,1.0789885248063913,6.033534924772726,1135.6065986482033,641.0
94,59,Suburban,Regular,84,4.38,Morning,Premium,175,665.7295341,1.59,high_demand,high_supply,1.1604938271604939,1.5526315789473684,10.62334362925532,7.082229086170213,3.130776397515528,0.507861245300612,3.804168766285714,479.67855120633124,-351.0
74,32,Suburban,Regular,2,4.7,Evening,Premium,38,171.0663629,2.31,low_demand,low_supply,1.85,2.909090909090909,3.4675614101351346,2.3117076067567566,3.130776397515528,0.7378361488329647,5.852270309736843,20.20261380585505,-51.0
91,13,Rural,Silver,32,3.6,Morning,Premium,160,647.3526381,7.0,high_demand,low_supply,1.123456790123457,1.1818181818181819,10.670647880769232,5.691012203076924,3.511265060240964,1.9935834748743286,4.045953988125,533.1759938581807,-100.0
69,12,Suburban,Regular,42,4.34,Afternoon,Premium,158,608.12824,5.75,low_demand,low_supply,1.725,1.0909090909090908,13.220179130434783,8.813452753623189,3.130776397515528,1.8366051323764272,4.233804202531646,1005.6289824288044,1355.0
51,20,Rural,Silver,57,3.68,Night,Economy,67,246.9229249,2.55,low_demand,low_supply,1.275,1.8181818181818181,4.841625978431373,3.8733007827450985,3.511265060240964,0.7262339801327911,5.159583505373134,60.14645261028784,144.0
45,17,Rural,Gold,10,4.93,Night,Premium,148,430.0665305,2.65,low_demand,low_supply,1.125,1.5454545454545454,14.335551016666667,7.6456272088888895,3.511265060240964,0.7547137440595673,4.068196910135135,482.7548210420873,957.0
92,34,Suburban,Regular,98,3.99,Night,Economy,140,396.6387527,2.71,high_demand,low_supply,1.1358024691358024,3.090909090909091,4.311290790217392,4.311290790217392,3.130776397515528,0.8655999841287161,3.9663875269999993,77.48949209453686,-690.0
69,36,Suburban,Gold,55,4.74,Morning,Economy,109,436.0114486,1.92,low_demand,low_supply,1.725,3.272727272727273,6.319006501449275,6.319006501449275,3.130776397515528,0.613266409419607,4.0001050330275225,175.31876059573722,650.0
56,14,Suburban,Silver,30,3.67,Night,Economy,48,202.9454569,4.0,low_demand,low_supply,1.4,1.2727272727272727,3.624026016071429,3.624026016071429,3.130776397515528,1.2776383529575146,5.919242492916666,48.079928561407066,315.0
43,26,Rural,Regular,59,4.91,Afternoon,Economy,175,731.7816872,1.65,low_demand,low_supply,1.075,2.3636363636363638,17.018178772093023,13.61454301767442,3.511265060240964,0.469916104791806,4.599770605257143,1963.3393009273912,2534.0
86,48,Urban,Silver,37,4.15,Night,Economy,84,216.0505481,1.79,high_demand,high_supply,1.0617283950617284,1.263157894736842,2.512215675581395,3.768323513372093,3.0676878612716765,0.5835013472517947,3.6008424683333327,18.540698654363784,-857.0
61,34,Urban,Gold,82,3.99,Night,Premium,10,83.8683562,1.79,low_demand,low_supply,1.525,3.090909090909091,2.062336627868852,2.062336627868852,3.0676878612716765,0.5835013472517947,11.741569868,10.543988105901697,648.0
50,36,Suburban,Gold,18,4.61,Night,Economy,145,572.2420493,1.39,low_demand,low_supply,1.25,3.272727272727273,11.444840985999999,11.444840985999999,3.130776397515528,0.4439793276527363,5.525095648413792,1042.5588842798002,1691.0
73,34,Urban,Regular,95,4.31,Morning,Premium,21,118.8070474,2.15,low_demand,low_supply,1.825,3.090909090909091,2.4412407000000003,2.4412407000000003,3.0676878612716765,0.7008535735147254,5.657478447619048,10.08434776547757,14.0
76,7,Urban,Gold,76,4.35,Morning,Economy,72,245.8935712,10.86,low_demand,low_supply,1.9,0.6363636363636364,3.2354417263157895,4.853162589473684,3.0676878612716765,3.5401254922650787,3.415188488888889,40.18426324759298,477.0
87,41,Urban,Regular,87,4.36,Night,Economy,87,387.1117403,2.12,high_demand,high_supply,1.0740740740740742,1.0789473684210527,4.449560233333333,6.67434035,3.0676878612716765,0.6910742213261479,6.229384326666666,180.28865858429717,92.0
53,33,Rural,Regular,40,3.8,Morning,Premium,139,507.9505747,1.61,low_demand,low_supply,1.325,3.0,14.375959661320755,7.667178486037736,3.511265060240964,0.4585241992210956,3.6543206812949642,515.0649889666117,1253.0
71,8,Suburban,Silver,57,3.68,Night,Economy,75,249.3029746,8.88,low_demand,low_supply,1.775,0.7272727272727273,3.5113095014084506,3.5113095014084506,3.130776397515528,2.8363571435656825,4.653655525866666,43.590881446906984,331.0
32,5,Rural,Gold,80,3.55,Night,Economy,14,45.91711193,6.4,low_demand,low_supply,0.8,0.45454545454545453,1.4349097478125,1.14792779825,3.511265060240964,1.822704891313672,4.591711192999999,1.0583371029029904,-811.0
91,30,Suburban,Gold,34,3.69,Afternoon,Economy,96,424.6120578,3.03,high_demand,low_supply,1.123456790123457,2.727272727272727,4.666066569230769,4.666066569230769,3.130776397515528,0.9678110523653172,4.865346495625,119.19165571167797,-38.0
47,37,Suburban,Gold,64,3.75,Morning,Economy,31,85.9735753,1.27,low_demand,low_supply,1.175,3.3636363636363638,1.8292250063829785,1.8292250063829785,3.130776397515528,0.40565017706401085,2.7733411387096774,2.0084639480258217,-609.0
23,13,Rural,Silver,42,4.55,Night,Economy,87,328.9669926,1.77,low_demand,low_supply,0.575,1.1818181818181819,14.302912721739132,11.442330177391305,3.511265060240964,0.5040918215039374,5.29372172,717.4867671518641,2068.0
57,20,Rural,Regular,92,3.74,Morning,Economy,53,172.6294341,2.85,low_demand,low_supply,1.425,1.8181818181818181,3.0285865631578948,2.422869250526316,3.511265060240964,0.8116732719131196,3.257159133962264,10.933562394607739,-439.0
48,17,Suburban,Silver,2,4.09,Evening,Economy,85,261.9435329,2.82,low_demand,low_supply,1.2,1.5454545454545454,5.457156935416666,5.457156935416666,3.130776397515528,0.9007350388350477,4.0061952090588235,82.81529794132118,-11.0
22,5,Urban,Gold,39,4.92,Evening,Economy,56,199.0416803,4.4,low_demand,low_supply,0.55,0.45454545454545453,9.047349104545454,13.57102365681818,3.0676878612716765,1.434304987658043,4.620610435535714,344.1225041023413,1128.0
60,19,Urban,Silver,37,4.22,Evening,Economy,68,232.2834549,3.16,low_demand,low_supply,1.5,1.7272727272727273,3.871390915,5.807086372500001,3.0676878612716765,1.0300917638635037,4.4407131083823534,61.451742185149044,283.0
94,42,Rural,Regular,0,4.23,Morning,Premium,36,185.3118381,2.24,high_demand,high_supply,1.1604938271604939,1.105263157894737,2.9571037994680847,1.5771220263829786,3.511265060240964,0.6379467119597853,5.147551058333333,11.199462833367006,-1233.0
43,6,Suburban,Silver,34,4.4,Morning,Premium,24,153.7614397,7.17,low_demand,low_supply,1.075,0.5454545454545454,5.363771152325581,3.575847434883721,3.130776397515528,2.2901667476763445,6.406726654166667,63.33755184466932,2.0
97,18,Suburban,Regular,53,4.25,Night,Premium,26,126.4771353,5.39,high_demand,low_supply,1.1975308641975309,1.6363636363636365,1.9558319891752578,1.3038879927835052,3.130776397515528,1.7216176806102508,6.8103072853846145,7.363409933616131,-752.0
47,17,Rural,Silver,7,4.8,Morning,Economy,173,609.5038276,2.76,low_demand,low_supply,1.175,1.5454545454545454,12.968166544680852,10.374533235744682,3.511265060240964,0.786041484379021,3.5231435121387285,727.3030629150894,1142.0
39,28,Urban,Silver,72,3.76,Afternoon,Premium,87,287.1624376,1.39,low_demand,low_supply,0.975,2.5454545454545454,11.044709138461538,11.044709138461538,3.0676878612716765,0.45310998473742714,3.6307894409195405,320.18336231012364,944.0
50,39,Suburban,Regular,94,3.81,Evening,Premium,139,406.3248065,1.28,low_demand,high_supply,1.25,1.0263157894736843,12.189744195,8.12649613,3.130776397515528,0.40884427294640463,3.8001600607913675,385.0655363886908,444.0
35,17,Urban,Regular,78,4.4,Evening,Premium,61,249.0371127,2.06,low_demand,low_supply,0.875,1.5454545454545454,10.673019115714286,10.673019115714286,3.0676878612716765,0.6715155169489928,5.307348303442623,379.03362271612514,1041.0
28,8,Suburban,Regular,69,3.86,Evening,Premium,175,620.9016916,3.5,low_demand,low_supply,0.7,0.7272727272727273,33.26259062142857,22.175060414285717,3.130776397515528,1.1179335588378252,4.612412566171429,5597.701893909388,6030.0
51,32,Rural,Regular,98,4.44,Morning,Premium,51,267.0607017,1.59,low_demand,low_supply,1.275,2.909090909090909,7.854726520588235,4.189187477647059,3.511265060240964,0.4528282464357404,5.236484347058823,115.84363065766563,369.0
54,12,Suburban,Silver,84,4.98,Evening,Premium,172,715.7547931,4.5,low_demand,low_supply,1.35,1.0909090909090908,19.882077586111112,13.254718390740742,3.130776397515528,1.4373431470772038,5.409774599011628,3420.614437450878,2875.0
65,10,Urban,Regular,77,4.36,Afternoon,Economy,170,430.3854879,6.5,low_demand,low_supply,1.625,0.9090909090909091,6.621315198461538,9.931972797692307,3.0676878612716765,2.1188596408584726,2.7848472746470594,240.20083902194023,179.0
61,26,Rural,Gold,21,3.85,Morning,Premium,126,604.273047,2.35,low_demand,low_supply,1.525,2.3636363636363638,14.859173286885248,7.924892419672132,3.511265060240964,0.6692744522792389,4.7958178333333334,859.1033726519732,1805.0
46,9,Suburban,Silver,67,4.22,Evening,Premium,47,243.5250632,5.11,low_demand,low_supply,1.15,0.8181818181818182,7.941034669565218,5.294023113043479,3.130776397515528,1.6321829959032248,6.735799620425532,231.16611200682632,577.0
73,50,Urban,Regular,7,4.22,Night,Economy,45,176.2144067,1.46,low_demand,high_supply,1.825,1.3157894736842106,2.413895982191781,3.6208439732876716,3.0676878612716765,0.4759284731774415,5.482225986222223,21.256326297263787,394.0
86,49,Urban,Regular,99,3.51,Night,Economy,130,471.4796321,1.76,high_demand,high_supply,1.0617283950617284,1.2894736842105263,5.482321303488372,8.223481955232558,3.0676878612716765,0.5737219950632172,5.077472961076922,271.70165467240184,-164.0
